"College","Course","Category","Predicted_Rank_2025"
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","COMPUTER ENGINEERING","OPEN",2754
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","COMPUTER ENGINEERING","OPEN-EWS",8642
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","COMPUTER ENGINEERING","SC",8642
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","COMPUTER ENGINEERING","SEBC",2754
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","COMPUTER ENGINEERING","ST",49949
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",8068
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN-EWS",19258
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.","SC",19258
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","ELECTRONICS & COMMUNICATION
ENGG.","SEBC",8068
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","ESM",2274
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","OPEN",4049
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","OPEN-EWS",14374
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","SC",14374
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","SEBC",4049
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INFORMATION TECHNOLOGY","ST",92265
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.","OPEN",18181
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","INSTRUMENTATION & CONTROL
ENGG.","SEBC",18181
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","MECHANICAL ENGINEERING","OPEN",34900
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","MECHANICAL ENGINEERING","OPEN-EWS",39463
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","MECHANICAL ENGINEERING","SC",39463
"FACULTY OF TECHNOLOGY(SFI), DHARMSINH DESAI UNIVERSITY,
NADIAD","MECHANICAL ENGINEERING","SEBC",34900
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)","OPEN",53143
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)","OPEN-EWS",55031
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)","SC",55031
"FACULTY OF TECHNOLOGY, CEPT UNIVERSITY, AHMEDABAD","BACHELOR OF TECHNOLOGY (HONS) IN
CIVIL ENGINEERING (BCE)","SEBC",53143
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","CHEMICAL ENGINEERING","OPEN",29585
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","CHEMICAL ENGINEERING","SEBC",29585
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","CIVIL ENGINEERING","OPEN",50573
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER ENGINEERING","OPEN",11068
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER ENGINEERING","OPEN-EWS",19622
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER ENGINEERING","SC",19622
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER ENGINEERING","SEBC",11068
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER ENGINEERING","ST",69874
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & DESIGN","OPEN",59170
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & DESIGN","OPEN-EWS",59170
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & DESIGN","SC",59170
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & DESIGN","SEBC",36799
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)","OPEN",111129
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)","OPEN-EWS",111129
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)","SC",111129
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","COMPUTER SCIENCE & ENGINEERING (INTERNET OF
THINGS)","SEBC",54267
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRICAL ENGINEERING","OPEN",48314
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",38790
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN-EWS",53165
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","ELECTRONICS & COMMUNICATION
ENGG.","SEBC",38790
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY","ESM",47241
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY","OPEN",11906
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY","OPEN-EWS",25853
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY","SC",25853
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","INFORMATION TECHNOLOGY","SEBC",11906
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V. NAGAR","MECHANICAL ENGINEERING","OPEN",41572
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","CIVIL ENGINEERING","OPEN",49862
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER ENGINEERING","ESM",19306
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER ENGINEERING","OPEN",26641
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER ENGINEERING","OPEN-EWS",35994
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER ENGINEERING","SEBC",26641
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGG","OPEN",80479
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGG","OPEN-EWS",80479
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGG","SC",80479
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","COMPUTER SCIENCE & ENGG","SEBC",83477
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","ELECTRICAL ENGINEERING","OPEN",58679
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",46838
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","INFORMATION TECHNOLOGY","OPEN",49914
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN,
KALOL, GANDHINAGAR","MECHANICAL ENGINEERING","OPEN",57894
"GANDHINAGAR INSTITUTE OF TECHNOLOGY, MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN",38164
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA","COMPUTER SCIENCE & ENGG","OPEN",56756
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA","COMPUTER SCIENCE & ENGG","OPEN-EWS",56756
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA","COMPUTER SCIENCE & ENGG","SC",56756
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA,
MEHSANA","COMPUTER SCIENCE & ENGG","SEBC",73812
"GANPAT UNIVERSITY, INSTITUTE OF COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE & ENGINEERING (BIG DATA & ANALYSIS)","OPEN",50394
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","AUTOMOBILE ENGINEERING","OPEN",50336
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","BIO-TECHNOLOGY","OPEN",74903
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","BIO-TECHNOLOGY","OPEN-EWS",74903
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","BIO-TECHNOLOGY","SEBC",74903
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","BIO-TECHNOLOGY","ST",74903
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","BIOMEDICAL ENGINEERING","OPEN",61023
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","CIVIL ENGINEERING","OPEN",50334
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER ENGINEERING","OPEN",49923
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER ENGINEERING (ARTIFICIAL
INTELLIGENCE)","OPEN",48349
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","COMPUTER SCIENCE & BUSINESS
SYSTEMS","OPEN",41655
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","ELECTRICAL ENGINEERING","OPEN",49621
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",51042
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","INFORMATION TECHNOLOGY","OPEN",49811
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","MARINE ENGINEERING","OPEN",53731
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF ENGINEERING,
KHERVA, MEHSANA","MECHANICAL ENGINEERING","OPEN",49860
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","AUTOMOBILE ENGINEERING","OPEN",47030
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","COMPUTER ENGINEERING","OPEN",84144
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","COMPUTER ENGINEERING","OPEN-EWS",78746
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","COMPUTER ENGINEERING","SC",80267
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","COMPUTER ENGINEERING","SEBC",84144
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","COMPUTER ENGINEERING","ST",78746
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","ELECTRICAL ENGINEERING","OPEN",49241
"GIDC DEGREE ENGINEERING COLLEGE, ABRAMA, NAVSARI","MECHANICAL ENGINEERING","OPEN",49763
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","ESM",19268
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","OPEN",24224
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","OPEN-EWS",45267
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","SC",45267
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","SEBC",24224
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","CHEMICAL ENGINEERING","ST",51866
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","ESM",34527
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","OPEN",15581
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","OPEN-EWS",33389
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","SC",33389
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","SEBC",15581
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","COMPUTER ENGINEERING","ST",48836
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRICAL ENGINEERING","OPEN",49494
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",49261
"GOVERNMENT ENGINEERING COLLEGE, BHARUCH","MECHANICAL ENGINEERING","OPEN",50259
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","CIVIL ENGINEERING","OPEN",44296
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","ESM",27388
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","OPEN",13131
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","OPEN-EWS",27692
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","SC",27692
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","SEBC",13131
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","COMPUTER ENGINEERING","ST",73684
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",43748
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN",50731
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","OPEN-EWS",89802
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","SC",89802
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","SEBC",50731
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION & COMMUNICATION TECHNOLOGY","ST",89802
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","ESM",44202
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","OPEN",13815
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","OPEN-EWS",42058
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","SC",42058
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","SEBC",13815
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","INFORMATION TECHNOLOGY","ST",60883
"GOVERNMENT ENGINEERING COLLEGE, BHAVNAGAR","MECHANICAL ENGINEERING","OPEN",55930
"GOVERNMENT ENGINEERING COLLEGE, BHUJ","CHEMICAL ENGINEERING","OPEN",47211
"GOVERNMENT ENGINEERING COLLEGE, BHUJ","CIVIL ENGINEERING","OPEN",43880
"GOVERNMENT ENGINEERING COLLEGE, BHUJ","ELECTRICAL ENGINEERING","OPEN",50664
"GOVERNMENT ENGINEERING COLLEGE, BHUJ","MECHANICAL ENGINEERING","OPEN",58123
"GOVERNMENT ENGINEERING COLLEGE, BHUJ","MINING ENGINEERING","OPEN",1543
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","CIVIL ENGINEERING","OPEN",51919
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","ESM",39936
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","OPEN",30486
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","OPEN-EWS",64318
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","SC",50244
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","SEBC",30486
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","COMPUTER ENGINEERING","ST",64318
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","ELECTRICAL ENGINEERING","OPEN",53776
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",50145
"GOVERNMENT ENGINEERING COLLEGE, DAHOD","MECHANICAL ENGINEERING","OPEN",47607
"GOVERNMENT ENGINEERING COLLEGE, GODHRA","CIVIL ENGINEERING","OPEN",54560
"GOVERNMENT ENGINEERING COLLEGE, GODHRA","ELECTRICAL ENGINEERING","OPEN",43298
"GOVERNMENT ENGINEERING COLLEGE, GODHRA","MECHANICAL ENGINEERING","OPEN",54873
"GOVERNMENT ENGINEERING COLLEGE, MODASA","AUTOMOBILE ENGINEERING","OPEN",53711
"GOVERNMENT ENGINEERING COLLEGE, MODASA","CIVIL ENGINEERING","OPEN",50406
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","ESM",55518
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","OPEN",29774
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","OPEN-EWS",48791
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","SC",48791
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","SEBC",29774
"GOVERNMENT ENGINEERING COLLEGE, MODASA","COMPUTER ENGINEERING","ST",66583
"GOVERNMENT ENGINEERING COLLEGE, MODASA","ELECTRICAL ENGINEERING","OPEN",50593
"GOVERNMENT ENGINEERING COLLEGE, MODASA","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",52251
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","ESM",50592
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","OPEN",34832
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","OPEN-EWS",55023
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","SC",55023
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","SEBC",34832
"GOVERNMENT ENGINEERING COLLEGE, MODASA","INFORMATION TECHNOLOGY","ST",66262
"GOVERNMENT ENGINEERING COLLEGE, MODASA","MECHANICAL ENGINEERING","OPEN",52982
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR","CIVIL ENGINEERING","OPEN",49523
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR","ELECTRICAL ENGINEERING","OPEN",50255
"GOVERNMENT ENGINEERING COLLEGE, PALANPUR","MECHANICAL ENGINEERING","OPEN",49962
"GOVERNMENT ENGINEERING COLLEGE, PATAN","CIVIL ENGINEERING","OPEN",49636
"GOVERNMENT ENGINEERING COLLEGE, PATAN","ELECTRICAL ENGINEERING","OPEN",52238
"GOVERNMENT ENGINEERING COLLEGE, PATAN","MECHANICAL ENGINEERING","OPEN",48174
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","ESM",69176
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","OPEN",50725
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","OPEN-EWS",50725
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","SC",50725
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","SEBC",28318
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE","ST",83524
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","ESM",58517
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","OPEN",53790
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","OPEN-EWS",53790
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","SC",53790
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","SEBC",24306
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","COMPUTER ENGINEERING","ST",114179
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ELECTRICAL ENGINEERING","OPEN",53119
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",48929
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ROBOTICS AND AUTOMATION","OPEN",46147
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ROBOTICS AND AUTOMATION","OPEN - PH",46147
"GOVERNMENT ENGINEERING COLLEGE, RAJKOT","ROBOTICS AND AUTOMATION","ST",46147
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","BIOMEDICAL ENGINEERING","OPEN",51907
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","CIVIL ENGINEERING","OPEN",51558
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","CIVIL ENGINEERING","OPEN-EWS",61121
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","CIVIL ENGINEERING","SC",61121
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","CIVIL ENGINEERING","SEBC",51558
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","CIVIL ENGINEERING","ST",67602
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","ESM",19312
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","OPEN",5844
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","OPEN - PH",5844
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","OPEN-EWS",14003
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","SC",14003
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","SEBC",5844
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","COMPUTER ENGINEERING","ST",47479
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","ESM",25217
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN",18448
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","OPEN-EWS",31351
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","SC",31351
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ELECTRONICS & COMMUNICATION
ENGG.","SEBC",18448
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","ESM",23892
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","OPEN",5981
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","OPEN-EWS",15249
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","SC",15249
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","SEBC",5981
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INFORMATION TECHNOLOGY","ST",45226
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","INSTRUMENTATION & CONTROL
ENGG.","OPEN",37467
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","MECHANICAL ENGINEERING","OPEN",26371
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","MECHANICAL ENGINEERING","OPEN-EWS",42804
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","MECHANICAL ENGINEERING","SC",42804
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","MECHANICAL ENGINEERING","SEBC",26371
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","METALLURGY","OPEN",48876
"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28
GANDHINAGAR","ROBOTICS AND AUTOMATION","ESM",34106
